Datetime_hour,Gen T.Real Hidraulica,Gen T.Real Nuclear,Gen T.Real Eólica,MD,IDA1,IDA2,Demanda Real,Gen T.Real Fotovoltaica,Gen P48 Total
2024-01-11 15:00:00,4130.8,7091.8,5261.2,85.0,85.0,85.0,33227.0,8779.4,38953.3
2024-01-11 16:00:00,4653.8,7094.3,5275.2,97.63,98.0,98.73,33368.9,6921.1,37804.0
2024-01-11 17:00:00,6939.0,7092.2,5077.4,118.5,120.15,118.5,34228.2,2235.6,37140.8
2024-01-11 18:00:00,9048.0,7094.2,5394.8,128.93,132.31,129.93,36061.2,92.1,38607.9
2024-01-11 19:00:00,9875.8,7094.4,5745.9,132.31,132.31,133.31,37332.2,35.8,39864.9
2024-01-11 20:00:00,9426.8,7095.4,5806.1,117.93,117.93,118.0,38012.2,33.0,38334.9
2024-01-11 21:00:00,8472.7,7097.9,5886.5,108.33,105.52,108.33,36982.4,33.0,37068.7
2024-01-11 22:00:00,7724.5,7094.8,5904.6,100.0,95.02,98.01,33713.2,33.1,34867.8
2024-01-11 23:00:00,6489.4,7094.2,5916.6,93.26,88.0,90.0,29954.2,33.0,31176.3
2024-01-12 00:00:00,3967.5,7094.7,6135.7,88.98,83.08,84.0,27620.8,33.0,26629.7
2024-01-12 01:00:00,3623.3,7097.1,5962.2,86.45,80.52,84.35,25577.4,33.0,26269.7
2024-01-12 02:00:00,3560.8,7093.9,5661.3,84.99,77.99,80.89,24492.8,33.0,25569.2
2024-01-12 03:00:00,3261.8,7092.8,5529.8,83.0,76.13,77.15,24116.9,33.0,25478.4
2024-01-12 04:00:00,3076.7,7093.8,5449.0,83.14,76.14,75.86,23979.3,33.0,25456.7
2024-01-12 05:00:00,3425.0,7095.4,5350.1,85.0,78.0,79.15,24581.0,33.0,26044.4
2024-01-12 06:00:00,4592.9,7093.2,5707.4,89.0,85.44,88.5,27667.5,33.0,28297.2
2024-01-12 07:00:00,6390.1,7093.8,5889.8,102.77,103.8,103.65,32512.3,33.0,31411.4
2024-01-12 08:00:00,8434.9,7091.9,5943.2,113.28,114.79,113.28,35343.5,108.2,34467.7
2024-01-12 09:00:00,7579.2,7091.3,5724.8,105.0,105.0,104.95,35959.9,2499.3,35020.0
2024-01-12 10:00:00,5007.4,7089.2,5401.1,100.0,97.0,99.5,35676.2,7672.7,35542.3
2024-01-12 11:00:00,4707.4,7091.0,5065.0,94.58,94.58,94.08,34736.1,9100.8,36121.3
2024-01-12 12:00:00,4070.5,7092.7,4570.0,92.0,92.0,91.85,34131.5,9736.3,36285.8
2024-01-12 13:00:00,4099.9,7092.7,4209.8,91.78,93.0,91.58,33574.8,9784.1,36303.7
2024-01-12 14:00:00,4022.5,7093.4,3967.3,90.1,90.1,90.1,33023.8,9805.2,35656.2
2024-01-12 15:00:00,3469.6,7096.0,3747.3,92.01,94.46,92.01,32566.8,9643.9,35255.9
2024-01-12 16:00:00,3362.3,7094.0,3668.8,100.98,100.98,101.12,32893.3,7771.4,33580.4
2024-01-12 17:00:00,5270.1,7094.8,3955.8,107.1,107.1,107.1,33433.7,3639.7,32255.8
2024-01-12 18:00:00,8399.0,7095.9,4550.3,126.0,126.0,126.0,35212.3,94.0,34488.4
2024-01-12 19:00:00,8723.8,7095.5,5035.5,119.47,119.47,119.47,36197.8,8.0,36388.1
2024-01-12 20:00:00,8222.2,7096.4,5257.2,110.0,110.0,110.0,36396.8,7.0,36028.7
2024-01-12 21:00:00,7410.2,7096.8,5204.7,102.26,102.26,101.76,35562.9,7.0,33573.4
2024-01-12 22:00:00,6387.8,7095.2,5338.2,98.0,98.0,98.0,32754.7,7.0,30501.5
2024-01-12 23:00:00,5294.1,7096.7,5446.2,95.49,95.49,94.99,29758.6,6.6,26586.4
2024-01-13 00:00:00,6233.1,7099.1,5409.6,90.0,87.0,85.0,27688.5,7.0,26079.3
2024-01-13 01:00:00,5647.8,7096.5,5440.4,87.48,84.0,82.78,25671.6,6.8,25279.4
2024-01-13 02:00:00,4977.4,7094.0,5621.6,82.0,78.0,79.0,24387.8,6.4,24227.8
2024-01-13 03:00:00,3307.5,6723.2,5742.2,78.47,73.49,71.48,23347.1,6.8,22748.3
2024-01-13 04:00:00,2996.8,7092.2,6302.1,75.0,70.0,68.15,22898.7,6.8,22793.0
2024-01-13 05:00:00,2990.2,7093.3,6610.7,75.0,70.0,68.15,22777.0,7.0,22937.3
2024-01-13 06:00:00,3359.1,7091.8,6521.5,78.3,72.61,73.33,23374.8,6.8,23914.6
2024-01-13 07:00:00,3595.8,7093.8,6701.9,85.59,77.6,75.6,24932.0,6.9,24592.2
2024-01-13 08:00:00,4596.4,7092.6,7147.0,92.71,84.41,84.41,26703.0,61.8,25821.1
2024-01-13 09:00:00,5234.0,7092.6,7184.1,94.83,86.8,84.8,28945.7,1594.4,28793.8
2024-01-13 10:00:00,4908.0,7093.6,6521.4,90.93,84.41,83.98,30264.2,4729.8,31560.6
2024-01-13 11:00:00,5068.9,7094.2,6250.0,83.39,78.99,73.0,30305.4,6449.5,32609.8
2024-01-13 12:00:00,5384.9,7096.7,6266.8,73.96,68.96,71.03,29865.4,7363.7,33092.4
2024-01-13 13:00:00,5546.8,7097.2,6403.8,71.45,66.0,67.0,29957.3,7273.0,33228.1
2024-01-13 14:00:00,4818.8,7098.1,6312.1,74.51,69.51,71.0,29988.6,6745.6,31826.8
2024-01-13 15:00:00,6178.5,7097.8,5900.8,80.4,76.0,75.5,29373.2,4583.7,32506.4
2024-01-13 16:00:00,5812.8,7097.8,5605.3,91.23,84.41,85.38,29032.3,2790.2,30909.0
2024-01-13 17:00:00,6962.4,7098.3,5810.4,99.3,94.0,93.3,29295.8,977.0,30369.2
2024-01-13 18:00:00,8614.4,7097.1,6117.2,107.99,103.01,105.71,30894.9,45.8,31906.3
2024-01-13 19:00:00,8855.9,7096.6,6643.2,103.14,97.14,100.26,31708.2,16.2,32377.3
2024-01-13 20:00:00,8746.7,7097.7,7017.8,100.0,96.0,98.0,32043.8,15.0,32559.3
2024-01-13 21:00:00,7615.3,7098.8,7174.3,97.61,91.63,93.59,31689.2,15.0,30971.5
2024-01-13 22:00:00,6867.4,7099.2,7215.9,93.12,88.15,87.27,29672.5,15.0,29485.7
2024-01-13 23:00:00,5425.3,7100.0,7419.1,90.0,84.41,84.0,27366.6,9.8,27243.1
2024-01-14 00:00:00,4173.1,7100.1,7667.0,86.1,81.1,77.74,25229.0,5.0,25282.5
2024-01-14 01:00:00,3657.2,7099.8,7968.2,82.78,79.0,76.0,23175.4,4.0,25071.6
2024-01-14 02:00:00,3018.2,7099.9,8300.7,78.66,75.66,73.96,21734.8,4.0,24775.6
2024-01-14 03:00:00,2248.5,7098.2,8554.8,72.53,67.5,67.99,20882.8,4.0,24507.0
2024-01-14 04:00:00,1879.2,7097.1,8671.6,69.34,64.3,67.99,20353.1,4.0,24581.2
2024-01-14 05:00:00,1563.2,7096.8,9292.7,69.13,59.13,63.58,20384.4,4.0,24606.4
2024-01-14 06:00:00,1568.2,7097.2,9526.2,69.71,60.76,64.71,20707.6,4.0,24883.6
2024-01-14 07:00:00,1931.4,7096.6,9613.4,72.95,65.29,67.99,21563.9,4.0,24954.4
2024-01-14 08:00:00,2695.2,7095.8,9296.1,77.9,68.0,70.45,22434.4,94.1,25419.0
2024-01-14 09:00:00,2882.4,7098.1,9380.9,79.45,71.45,68.6,24259.7,2059.6,26839.7
2024-01-14 10:00:00,3944.4,6340.6,8888.2,74.69,69.71,69.59,26148.3,4749.9,28827.2
2024-01-14 11:00:00,5979.5,6077.4,8670.6,69.0,69.0,69.0,27095.1,6010.3,32960.0
2024-01-14 12:00:00,4270.8,6072.1,9436.3,67.8,67.8,70.99,27445.8,6803.2,33267.9
2024-01-14 13:00:00,4662.8,6065.9,11030.2,65.4,67.4,71.94,28110.0,6799.9,35056.1
2024-01-14 14:00:00,3551.8,6058.8,12752.7,63.1,63.25,68.9,28434.4,6401.4,34912.6
2024-01-14 15:00:00,2529.9,6054.2,13691.6,62.3,63.05,68.53,27339.7,5208.6,33702.4
2024-01-14 16:00:00,3081.4,6054.0,13820.9,65.13,68.68,76.4,26740.8,3521.9,32933.8
2024-01-14 17:00:00,4029.9,6054.5,13938.1,72.84,73.94,80.12,26986.3,1219.0,31551.5
2024-01-14 18:00:00,5259.0,6053.0,14038.7,86.18,87.18,84.44,28951.2,67.8,31667.4
2024-01-14 19:00:00,6242.1,6051.2,13480.8,92.01,92.01,92.0,30448.9,7.3,32399.7
2024-01-14 20:00:00,6902.9,6053.2,13219.8,86.03,86.03,84.0,31294.8,3.0,33000.8
2024-01-14 21:00:00,6000.3,6053.9,13156.2,84.49,84.49,82.68,30807.8,3.0,31544.1
2024-01-14 22:00:00,5291.8,6052.1,12970.9,82.97,83.97,82.82,28912.8,3.0,30052.6
2024-01-14 23:00:00,4813.3,6064.6,12193.6,72.52,69.54,72.52,26395.9,3.0,29196.3
2024-01-15 00:00:00,4369.2,6070.0,11331.1,77.7,82.51,78.0,24076.5,3.0,28668.7
2024-01-15 01:00:00,2682.1,6071.8,11192.5,67.0,80.0,76.24,22619.5,3.0,28051.2
2024-01-15 02:00:00,2084.0,6072.8,10907.3,64.99,78.34,74.34,21716.8,3.0,27474.4
2024-01-15 03:00:00,1584.3,6072.7,10439.2,62.04,78.34,74.34,21286.2,3.0,27046.6
2024-01-15 04:00:00,1823.8,6069.9,10356.6,62.1,77.53,76.24,21379.9,3.0,27134.9
2024-01-15 05:00:00,1768.2,6067.1,10399.5,65.1,79.99,76.24,22308.2,3.0,26742.9
2024-01-15 06:00:00,3396.1,6059.1,10234.0,69.13,80.0,80.0,25660.7,3.0,28192.6
2024-01-15 07:00:00,6591.2,6042.6,9886.2,86.74,87.24,87.74,30415.2,3.0,30717.0
2024-01-15 08:00:00,7343.9,6055.2,9817.6,99.52,106.82,106.72,33394.2,30.1,31263.5
2024-01-15 09:00:00,7249.9,6066.2,9739.5,100.33,106.78,105.88,34060.3,650.6,32088.4
2024-01-15 10:00:00,6879.2,6070.2,9982.3,94.92,101.37,100.47,34429.4,1914.2,32566.8
2024-01-15 11:00:00,6335.8,6073.8,10303.9,90.3,93.3,94.23,34237.9,2628.6,33639.4
2024-01-15 12:00:00,5559.5,6074.9,11242.0,85.7,87.7,88.7,34254.8,3155.7,33503.4
2024-01-15 13:00:00,5098.2,6080.4,11954.5,82.41,82.94,84.57,34367.9,3448.2,33894.6
2024-01-15 14:00:00,4970.2,6072.8,11741.2,84.99,86.13,86.24,33979.9,3486.0,34617.9
2024-01-15 15:00:00,5542.8,6070.7,11582.3,90.1,92.1,97.1,33208.0,2901.1,34964.0
2024-01-15 16:00:00,6180.2,6068.9,11214.5,95.82,97.97,99.34,32794.6,2308.8,35455.9
2024-01-15 17:00:00,7314.1,6066.3,10908.4,100.0,100.5,106.5,32993.4,900.0,35310.4
2024-01-15 18:00:00,8556.8,6064.4,11045.4,112.85,108.85,113.35,34156.5,56.0,36206.6
2024-01-15 19:00:00,8559.3,6065.1,11360.2,113.9,108.21,113.9,35173.8,13.2,36366.6
2024-01-15 20:00:00,8202.0,6065.2,11397.1,107.58,100.0,106.86,35621.2,12.0,35368.0
2024-01-15 21:00:00,7635.8,6065.4,11672.8,100.0,95.0,100.0,34589.2,11.3,33917.9
2024-01-15 22:00:00,6254.7,6066.5,11732.5,97.21,92.21,97.21,31224.4,4.0,31345.0
2024-01-15 23:00:00,4825.0,6066.7,11532.3,91.0,86.0,91.0,27773.5,4.0,28967.1
2024-01-16 00:00:00,3764.7,6065.8,11397.7,86.59,83.0,81.59,25866.8,4.0,27928.2
2024-01-16 01:00:00,2517.3,6066.3,11118.2,83.33,82.26,78.33,24183.0,4.0,27049.8
2024-01-16 02:00:00,1542.9,6064.1,11071.5,80.94,79.0,75.94,23156.9,4.0,26365.0
2024-01-16 03:00:00,1095.2,6064.8,10589.5,78.65,78.15,73.65,22652.8,4.0,26274.2
2024-01-16 04:00:00,1041.8,6066.6,10468.4,78.35,78.25,73.85,22607.9,4.0,26332.5
2024-01-16 05:00:00,1306.2,6064.4,10175.8,80.37,77.37,70.37,23387.8,4.0,26546.4
2024-01-16 06:00:00,1864.6,6063.2,9885.2,89.0,81.95,73.95,26187.8,4.0,27438.4
2024-01-16 07:00:00,4942.4,6123.2,9888.3,101.0,85.0,85.0,30751.4,3.8,29878.4
2024-01-16 08:00:00,7350.4,6162.8,9975.8,127.07,111.82,113.12,33161.9,63.9,31664.7
2024-01-16 09:00:00,6868.0,6193.7,10181.5,120.18,114.17,106.17,33416.7,1348.1,32572.6
2024-01-16 10:00:00,5766.8,6197.0,10491.5,99.28,95.75,85.75,33277.9,3375.7,33379.0
2024-01-16 11:00:00,4481.9,6194.2,11163.4,91.69,83.59,78.34,33117.9,4784.2,34030.5
2024-01-16 12:00:00,3424.1,6243.0,11817.8,93.0,88.35,86.35,33160.0,5841.2,34165.3
2024-01-16 13:00:00,3599.5,6357.0,12413.1,89.42,89.42,84.42,33224.4,5805.8,34933.9
2024-01-16 14:00:00,3430.2,6373.2,13497.8,90.0,90.0,87.0,33017.4,4827.8,34408.7
2024-01-16 15:00:00,4264.6,6369.8,13987.5,88.0,83.6,77.3,32687.6,3004.0,34426.3
2024-01-16 16:00:00,5417.8,6363.9,13704.5,84.88,83.09,79.88,32320.8,1694.2,34090.5
2024-01-16 17:00:00,4902.8,6371.8,14977.5,88.0,88.0,85.0,32636.8,535.9,32718.8
2024-01-16 18:00:00,4219.5,6393.4,16822.5,89.02,89.02,88.52,33962.5,34.5,33008.4
2024-01-16 19:00:00,4096.4,6423.2,17887.0,99.49,97.5,94.52,35049.7,22.2,33584.6
2024-01-16 20:00:00,4239.4,6496.4,18825.7,99.78,97.78,94.78,35596.9,9.3,34536.0
2024-01-16 21:00:00,3976.5,6533.8,18450.1,88.75,88.75,88.0,34409.8,7.0,34091.2
2024-01-16 22:00:00,3609.8,6602.6,16870.7,75.99,76.2,74.99,30746.2,7.0,31853.9
2024-01-16 23:00:00,2262.2,6672.7,16143.2,60.0,62.62,60.0,27505.2,7.0,31639.2
2024-01-17 00:00:00,746.8,6675.5,16184.5,19.13,20.53,24.13,25838.3,7.0,30691.3
2024-01-17 01:00:00,-30.8,6664.3,15328.5,15.93,14.93,20.93,24291.0,7.0,30009.8
2024-01-17 02:00:00,-441.2,6655.4,15019.9,6.0,4.45,11.0,23150.4,7.0,29570.1
2024-01-17 03:00:00,-979.9,6648.0,15557.8,4.9,1.9,4.9,22742.3,7.0,29031.6
2024-01-17 04:00:00,-1178.2,6633.8,15645.8,4.9,1.9,4.9,22672.4,7.0,28974.9
2024-01-17 05:00:00,-645.8,6627.0,15501.2,5.0,2.0,5.0,23253.5,7.0,30013.4
2024-01-17 06:00:00,400.9,6636.8,15639.2,16.7,16.5,21.0,26032.8,7.0,31169.6
2024-01-17 07:00:00,2381.7,6711.0,16389.0,44.2,35.8,39.2,30245.7,7.0,32378.0
2024-01-17 08:00:00,4274.9,6727.2,16529.2,45.5,36.7,44.81,32538.2,52.5,32901.3
2024-01-17 09:00:00,4892.4,6754.6,16691.5,45.5,36.3,41.93,32880.0,1211.1,34690.0
2024-01-17 10:00:00,3710.5,6788.5,16492.9,44.8,34.9,37.18,32739.6,3713.4,35780.2
2024-01-17 11:00:00,1995.2,6806.7,16794.7,34.52,30.4,30.4,32181.8,5378.2,37041.7
2024-01-17 12:00:00,1099.9,6818.2,17542.6,17.29,17.29,19.93,32213.2,6192.8,37523.6
2024-01-17 13:00:00,915.7,6222.0,18299.8,12.99,12.98,15.89,32375.7,6752.9,37763.7
2024-01-17 14:00:00,512.0,5782.8,18473.0,5.1,4.99,15.0,31638.3,6904.8,37732.6
2024-01-17 15:00:00,593.2,5784.6,18519.2,5.0,4.8,15.0,30873.3,5965.8,37523.1
2024-01-17 16:00:00,1320.4,5783.7,18143.4,18.38,18.38,22.77,30909.2,4978.5,36469.4
2024-01-17 17:00:00,3627.5,5781.0,17928.5,43.5,32.12,36.73,31420.6,1963.3,34516.0
2024-01-17 18:00:00,5173.8,5780.7,19031.2,45.4,36.7,36.7,32881.2,87.3,35810.6
2024-01-17 19:00:00,6133.8,5791.1,19003.9,49.1,40.1,40.1,34267.1,11.6,36908.4
2024-01-17 20:00:00,6814.2,5809.1,18748.4,54.88,40.88,40.88,34881.3,9.0,38034.4
2024-01-17 21:00:00,6309.7,5830.4,18605.6,46.8,41.11,41.11,34031.8,9.0,36880.2
2024-01-17 22:00:00,4311.0,5849.9,18727.4,43.37,34.84,35.0,30768.2,9.0,34338.8
2024-01-17 23:00:00,2217.1,5883.4,18041.4,18.03,18.03,22.0,27641.2,9.0,32674.8
2024-01-18 00:00:00,2393.8,5900.0,16546.8,3.2,3.2,3.2,25666.8,9.0,31472.6
2024-01-18 01:00:00,1645.0,5923.8,15480.7,3.2,3.2,3.2,23995.2,9.0,30251.1
2024-01-18 02:00:00,1345.9,5945.0,14139.2,1.68,1.72,3.2,23175.1,9.0,28724.3
2024-01-18 03:00:00,1198.6,5964.5,13708.3,0.43,0.43,3.2,22681.2,9.0,28357.2
2024-01-18 04:00:00,1036.7,5985.6,13655.2,0.99,1.68,3.2,22688.4,9.0,28131.4
2024-01-18 05:00:00,1071.1,6007.2,14499.2,3.2,3.2,3.2,23165.5,9.0,29007.8
2024-01-18 06:00:00,2078.5,6046.9,15923.8,3.2,3.2,3.2,26073.3,9.0,31074.6
2024-01-18 07:00:00,3479.6,6062.6,16171.4,30.1,45.32,32.0,30192.4,8.3,32408.6
2024-01-18 08:00:00,5428.2,6044.5,15820.6,47.19,58.3,54.19,32305.6,87.8,32846.0
2024-01-18 09:00:00,5562.2,6035.9,15382.3,55.77,64.97,63.49,32377.1,1790.9,34114.4
2024-01-18 10:00:00,4339.4,6025.5,14428.0,45.27,46.27,45.27,31821.5,5001.7,34386.4
2024-01-18 11:00:00,3054.4,6026.0,14293.9,43.66,43.66,43.66,31155.0,6206.8,35355.4
2024-01-18 12:00:00,2600.6,6027.2,14378.5,39.19,39.19,39.04,30900.2,6793.7,35485.2
2024-01-18 13:00:00,2710.9,6027.0,14888.6,35.0,35.0,34.85,30963.1,6771.8,36317.8
2024-01-18 14:00:00,3257.8,6045.8,14974.6,35.3,35.3,35.15,30808.8,6603.3,36230.7
2024-01-18 15:00:00,4432.4,6046.5,14159.2,45.4,45.4,45.29,30457.1,5087.8,35599.1
2024-01-18 16:00:00,5376.2,6054.2,12914.3,62.17,62.17,62.17,30703.8,3218.5,35238.6
2024-01-18 17:00:00,7622.8,6055.0,11322.8,96.02,96.02,96.1,31072.1,942.4,35612.6
2024-01-18 18:00:00,9044.0,6058.8,9827.9,103.71,103.71,105.0,32393.6,40.8,35216.9
2024-01-18 19:00:00,8867.8,6121.8,9308.3,99.6,99.6,99.6,33580.6,4.2,34063.9
2024-01-18 20:00:00,8765.4,6224.4,8814.0,105.34,105.34,106.16,34250.9,4.0,34549.8
2024-01-18 21:00:00,8551.8,6340.2,8143.6,98.84,98.84,98.84,33353.7,4.0,33231.5
2024-01-18 22:00:00,7768.5,6384.8,7635.7,92.14,94.19,92.24,30278.2,3.9,29514.6
2024-01-18 23:00:00,6944.3,6393.7,7481.8,73.61,78.61,83.16,27333.8,3.0,27659.9
2024-01-19 00:00:00,5966.7,6478.1,7602.4,71.82,71.67,70.82,25769.2,3.0,26283.8
2024-01-19 01:00:00,5179.3,6568.9,7816.8,67.44,67.44,67.35,24156.2,3.0,25702.3
2024-01-19 02:00:00,4158.2,6657.7,8122.4,67.17,66.0,63.18,22992.2,3.0,25396.4
2024-01-19 03:00:00,3202.4,6771.2,8613.5,60.0,65.0,60.0,22775.5,2.9,26121.6
2024-01-19 04:00:00,2659.8,6827.8,9606.6,54.79,57.94,54.79,22669.3,2.2,26707.8
2024-01-19 05:00:00,1931.0,6857.7,11040.8,50.0,55.0,50.0,23045.1,2.1,26947.6
2024-01-19 06:00:00,2286.6,6885.2,11590.7,60.0,65.0,60.5,25980.4,2.7,27835.0
2024-01-19 07:00:00,4291.3,6908.7,12616.8,74.4,78.07,74.4,30190.4,3.0,29222.4
2024-01-19 08:00:00,5603.8,6929.4,13260.0,82.32,83.7,87.32,32383.0,17.3,30840.1
2024-01-19 09:00:00,6419.7,6945.3,13496.3,87.33,88.79,92.55,33356.4,269.9,32321.0
2024-01-19 10:00:00,7120.9,6942.5,13438.5,81.0,81.0,81.0,34183.9,955.8,34507.3
2024-01-19 11:00:00,6996.7,6945.1,13612.6,78.0,78.0,78.0,34615.2,1812.1,35365.6
2024-01-19 12:00:00,6666.4,6951.4,13604.2,78.74,78.74,78.74,34864.2,2642.3,35687.4
2024-01-19 13:00:00,5411.4,6952.1,13820.3,70.83,70.83,70.83,34830.3,3723.1,34960.2
2024-01-19 14:00:00,5063.4,6949.7,13727.5,61.13,62.23,65.23,34154.9,3795.2,34595.6
2024-01-19 15:00:00,5129.2,6939.9,13367.6,60.14,62.23,63.25,33275.7,3546.9,34073.7
2024-01-19 16:00:00,4705.0,6933.9,13433.6,63.0,67.83,70.0,32740.3,2840.5,33052.0
2024-01-19 17:00:00,6025.8,6934.9,12782.2,69.18,69.18,69.28,32818.8,1267.0,33497.6
2024-01-19 18:00:00,7413.2,6943.8,12290.6,80.5,82.74,80.5,33757.6,183.8,34566.7
2024-01-19 19:00:00,8485.9,6972.8,12125.7,84.2,84.2,87.31,34576.7,88.2,35771.5
2024-01-19 20:00:00,8008.8,6996.9,11708.8,82.88,83.34,82.89,34646.2,85.0,33734.7
2024-01-19 21:00:00,7423.2,6995.2,11611.0,80.5,80.5,80.5,33501.2,30.8,33440.0
2024-01-19 22:00:00,7146.6,6995.3,11418.8,74.4,74.4,74.4,30642.8,5.0,32463.5
2024-01-19 23:00:00,5990.2,6997.2,11815.2,61.0,63.99,67.99,27973.8,5.0,30612.7
2024-01-20 00:00:00,4426.5,6996.8,11850.7,73.75,73.64,70.2,26384.0,5.0,30316.8
2024-01-20 01:00:00,2869.9,6998.2,11363.7,63.92,69.76,68.0,24499.2,5.0,29330.2
2024-01-20 02:00:00,2544.9,6998.6,10393.1,63.81,68.81,68.81,23109.2,5.0,28334.4
2024-01-20 03:00:00,2273.8,6994.5,9636.4,63.81,68.81,68.81,22355.1,5.0,27295.7
2024-01-20 04:00:00,2010.2,6992.5,8701.8,63.68,66.42,67.88,21897.3,5.0,26151.4
2024-01-20 05:00:00,2147.3,6992.5,8009.8,66.1,66.1,67.1,21900.8,5.0,24979.6
2024-01-20 06:00:00,2859.8,6987.3,6920.1,70.3,69.15,69.24,22535.0,5.0,24710.4
2024-01-20 07:00:00,4678.5,6989.0,4848.1,75.93,75.06,72.6,24039.8,5.0,24524.2
2024-01-20 08:00:00,5837.2,6991.8,3859.8,84.09,90.09,84.09,25789.6,75.4,23270.8
2024-01-20 09:00:00,6886.2,6992.0,2997.3,88.31,93.31,88.31,27864.2,2610.0,25621.7
2024-01-20 10:00:00,5968.4,7005.8,2245.2,82.85,85.39,82.85,29037.9,7674.6,28458.2
2024-01-20 11:00:00,5184.3,7057.7,2174.2,76.64,76.64,71.64,28733.6,9723.9,29373.2
2024-01-20 12:00:00,4060.7,7067.2,2441.9,74.65,74.6,70.2,27956.2,9984.1,29369.6
2024-01-20 13:00:00,3297.9,7077.7,2540.8,69.84,69.59,68.95,27754.3,9910.3,29724.4
2024-01-20 14:00:00,3447.4,7076.7,2664.4,73.41,73.26,70.0,27696.4,9923.8,30672.0
2024-01-20 15:00:00,4101.8,7073.8,2683.2,79.21,78.77,74.98,27099.6,8656.0,29323.5
2024-01-20 16:00:00,4606.4,7076.4,2867.1,87.97,87.47,84.57,26849.1,7156.9,29451.1
2024-01-20 17:00:00,6121.4,7077.6,3262.7,95.07,94.07,95.07,27524.4,2985.2,28688.9
2024-01-20 18:00:00,8862.8,7084.0,4055.9,99.94,98.79,99.94,29157.4,215.8,28787.2
2024-01-20 19:00:00,9385.3,7084.1,4850.8,99.58,96.25,99.58,30494.6,38.8,29830.7
2024-01-20 20:00:00,9027.7,7087.1,5272.0,99.94,96.05,99.94,30909.9,33.6,29227.6
2024-01-20 21:00:00,8778.1,7086.2,5428.6,99.58,95.71,99.58,30735.3,32.2,29177.1
2024-01-20 22:00:00,8586.2,7086.8,5307.6,94.46,90.79,89.46,28716.8,32.4,27830.8
2024-01-20 23:00:00,7129.1,7086.2,5350.3,85.78,81.49,79.93,26493.9,32.0,27030.4
2024-01-21 00:00:00,6529.7,7087.8,5243.7,69.07,66.0,64.07,24799.9,32.0,25210.7
2024-01-21 01:00:00,5610.2,7091.2,5174.2,59.11,55.86,54.11,22900.6,30.0,24545.5
2024-01-21 02:00:00,5034.9,7090.8,5001.6,58.2,54.2,51.9,21652.4,20.0,24063.6
2024-01-21 03:00:00,4338.2,7090.9,4816.3,57.57,53.57,51.77,20974.8,20.0,23503.5
2024-01-21 04:00:00,4182.9,7090.8,4586.0,57.5,53.5,50.63,20529.3,20.0,23402.3
2024-01-21 05:00:00,3772.6,7089.8,4665.2,57.5,54.5,51.75,20367.1,11.5,23119.1
2024-01-21 06:00:00,3627.9,7090.4,4714.5,57.5,54.38,51.4,20843.4,3.0,23078.5
2024-01-21 07:00:00,4279.8,7090.7,4807.2,59.0,57.9,50.62,21837.6,3.0,23349.6
2024-01-21 08:00:00,4647.8,7092.0,5003.4,60.1,56.0,52.22,22853.6,103.2,23358.7
2024-01-21 09:00:00,5226.5,7092.8,4867.2,59.0,55.75,52.0,24288.9,2466.5,26735.8
2024-01-21 10:00:00,4346.1,7092.8,4976.9,58.64,55.39,52.64,25673.3,7451.4,30379.4
2024-01-21 11:00:00,2023.0,7092.8,5210.4,56.8,53.55,51.8,25601.2,9996.2,32471.3
2024-01-21 12:00:00,1813.2,7093.0,4800.2,56.36,53.11,51.0,25255.3,11007.8,33299.1
2024-01-21 13:00:00,1991.0,7093.2,4524.1,47.42,43.62,42.42,25407.4,11096.7,33218.9
2024-01-21 14:00:00,1876.3,7091.8,4438.1,52.67,50.01,46.67,25542.2,11483.5,33049.1
2024-01-21 15:00:00,1669.1,7089.4,4347.8,53.75,50.01,48.05,24844.8,11205.8,32500.6
2024-01-21 16:00:00,2625.9,7092.1,3961.9,56.89,53.9,51.89,24702.2,9150.0,30203.8
2024-01-21 17:00:00,4836.0,7091.0,4888.7,64.89,64.89,59.92,25584.6,3813.2,29321.7
2024-01-21 18:00:00,6714.8,7089.8,5651.7,83.98,83.98,78.98,27642.7,213.7,27019.1
2024-01-21 19:00:00,7986.8,7089.4,5809.8,93.52,93.16,88.52,29649.2,11.2,27383.2
2024-01-21 20:00:00,8581.7,7086.3,6178.6,95.62,94.5,89.08,30795.7,7.9,28288.6
2024-01-21 21:00:00,8121.7,7087.7,6829.5,94.52,92.67,87.98,30999.2,4.8,28085.5
2024-01-21 22:00:00,7022.2,7087.8,6963.5,76.83,73.0,68.82,29046.8,4.0,27397.2
2024-01-21 23:00:00,5300.5,7088.9,7178.1,59.2,56.2,55.2,26517.3,4.0,27122.6
2024-01-22 00:00:00,4833.8,7091.9,7442.0,47.0,41.41,45.0,24272.1,4.0,25732.7
2024-01-22 01:00:00,3572.2,7089.7,7417.5,41.8,35.01,32.99,22668.2,4.0,25023.1
2024-01-22 02:00:00,2884.2,7089.6,7442.8,35.0,30.9,34.0,21645.2,4.0,25626.0
2024-01-22 03:00:00,2553.6,7090.6,7585.3,25.0,15.0,13.9,21189.0,4.0,25236.4
2024-01-22 04:00:00,2534.6,7091.7,7763.5,28.1,18.1,19.47,21269.8,4.0,25442.2
2024-01-22 05:00:00,2681.2,7088.3,8056.5,40.0,31.86,32.36,22167.6,4.0,25701.0
2024-01-22 06:00:00,3987.3,7086.2,8604.9,49.01,44.0,47.11,25449.5,4.0,26431.1
